"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"West Nile virus infection","All cases","Reported cases","N","2016-03","EUEEAUK_21","EU/EEA (with UK until 2019)",2.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","FI","Finland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","FR","France",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","HR","Croatia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","HU","Hungary",2.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","IE","Ireland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","IT","Italy",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","LT","Lithuania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","LU","Luxembourg",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","LV","Latvia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","ME","Montenegro",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","MK","North Macedonia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","MT","Malta",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","NL","Netherlands",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","NO","Norway",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","PL","Poland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","PT","Portugal",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","RO","Romania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","RS","Serbia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","SE","Sweden",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","SI","Slovenia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","SK","Slovakia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","UK","United Kingdom",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-03","XK","Kosovo",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","AL","Albania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","AT","Austria",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","BE","Belgium",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","BG","Bulgaria",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","CY","Cyprus",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","CZ","Czechia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","EE","Estonia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","EL","Greece",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","ES","Spain",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","EU27_21","EU (without UK)",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","EU27_UK_21","EU (with UK until 2019)",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","EUEEA30_21","EU/EEA (without UK)",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","EUEEAUK_21","EU/EEA (with UK until 2019)",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","FI","Finland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","FR","France",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","HR","Croatia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","HU","Hungary",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","IE","Ireland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","IT","Italy",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","LT","Lithuania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","LU","Luxembourg",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","LV","Latvia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","ME","Montenegro",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","MK","North Macedonia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","MT","Malta",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","NL","Netherlands",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","NO","Norway",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","PL","Poland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","PT","Portugal",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","RO","Romania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","RS","Serbia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","SE","Sweden",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","SI","Slovenia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","SK","Slovakia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","UK","United Kingdom",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-04","XK","Kosovo",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","AL","Albania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","AT","Austria",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","BE","Belgium",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","BG","Bulgaria",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","CY","Cyprus",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","CZ","Czechia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","EE","Estonia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","EL","Greece",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","ES","Spain",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","EU27_21","EU (without UK)",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","EU27_UK_21","EU (with UK until 2019)",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","EUEEA30_21","EU/EEA (without UK)",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","EUEEAUK_21","EU/EEA (with UK until 2019)",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","FI","Finland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","FR","France",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","HR","Croatia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","HU","Hungary",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","IE","Ireland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","IT","Italy",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","LT","Lithuania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","LU","Luxembourg",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","LV","Latvia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","ME","Montenegro",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","MK","North Macedonia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","MT","Malta",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","NL","Netherlands",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","NO","Norway",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","PL","Poland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","PT","Portugal",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","RO","Romania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","RS","Serbia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","SE","Sweden",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","SI","Slovenia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","SK","Slovakia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","UK","United Kingdom",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-05","XK","Kosovo",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","AL","Albania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","AT","Austria",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","BE","Belgium",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","BG","Bulgaria",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","CY","Cyprus",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","CZ","Czechia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","EE","Estonia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","EL","Greece",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","ES","Spain",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","EU27_21","EU (without UK)",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","EU27_UK_21","EU (with UK until 2019)",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","EUEEA30_21","EU/EEA (without UK)",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","EUEEAUK_21","EU/EEA (with UK until 2019)",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","FI","Finland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","FR","France",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","HR","Croatia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","HU","Hungary",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","IE","Ireland",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","IT","Italy",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","LT","Lithuania",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","LU","Luxembourg",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","LV","Latvia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","ME","Montenegro",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","MK","North Macedonia",0.000000000,""
"West Nile virus infection","All cases","Reported cases","N","2016-06","MT","Malta",0.000000000,""
