STAID,SOUID,DATE,RR,Q_RR
   230,   710,19210811,    0,    0
   230,   710,19210812,    0,    0
   230,   710,19210813,    0,    0
   230,   710,19210814,    0,    0
   230,   710,19210815,    0,    0
   230,   710,19210816,    0,    0
   230,   710,19210817,    0,    0
   230,   710,19210818,    0,    0
   230,   710,19210819,    0,    0
   230,   710,19210820,    0,    0
   230,   710,19210821,   64,    0
   230,   710,19210822,    0,    0
   230,   710,19210823,    0,    0
   230,   710,19210824,    0,    0
   230,   710,19210825,    0,    0
   230,   710,19210826,    0,    0
   230,   710,19210827,    0,    0
   230,   710,19210828,    0,    0
   230,   710,19210829,    0,    0
   230,   710,19210830,    0,    0
   230,   710,19210831,    0,    0
   230,   710,19210901,    0,    0
   230,   710,19210902,    0,    0
   230,   710,19210903,    0,    0
   230,   710,19210904,    0,    0
   230,   710,19210905,    0,    0
   230,   710,19210906,   15,    0
   230,   710,19210907,    0,    0
   230,   710,19210908,    0,    0
   230,   710,19210909,    0,    0
   230,   710,19210910,    0,    0
   230,   710,19210911,    0,    0
   230,   710,19210912,    0,    0
   230,   710,19210913,    0,    0
   230,   710,19210914,    0,    0
   230,   710,19210915,    0,    0
   230,   710,19210916,    0,    0
   230,   710,19210917,    0,    0
   230,   710,19210918,  123,    0
   230,   710,19210919,   10,    0
   230,   710,19210920,  270,    0
   230,   710,19210921,   15,    0
   230,   710,19210922,   71,    0
   230,   710,19210923,    2,    0
   230,   710,19210924,  122,    0
   230,   710,19210925,    9,    0
   230,   710,19210926,    0,    0
   230,   710,19210927,    0,    0
   230,   710,19210928,    0,    0
   230,   710,19210929,    0,    0
   230,   710,19210930,    0,    0
   230,   710,19211001,-9999,    9
   230,   710,19211002,-9999,    9
   230,   710,19211003,-9999,    9
   230,   710,19211004,-9999,    9
   230,   710,19211005,-9999,    9
   230,   710,19211006,-9999,    9
   230,   710,19211007,-9999,    9
   230,   710,19211008,-9999,    9
   230,   710,19211009,-9999,    9
   230,   710,19211010,-9999,    9
   230,   710,19211011,-9999,    9
   230,   710,19211012,-9999,    9
   230,   710,19211013,-9999,    9
   230,   710,19211014,-9999,    9
   230,   710,19211015,-9999,    9
   230,   710,19211016,-9999,    9
   230,   710,19211017,-9999,    9
   230,   710,19211018,-9999,    9
   230,   710,19211019,-9999,    9
   230,   710,19211020,-9999,    9
   230,   710,19211021,-9999,    9
   230,   710,19211022,-9999,    9
   230,   710,19211023,-9999,    9
   230,   710,19211024,-9999,    9
   230,   710,19211025,-9999,    9
   230,   710,19211026,-9999,    9
   230,   710,19211027,-9999,    9
   230,   710,19211028,-9999,    9
   230,   710,19211029,-9999,    9
   230,   710,19211030,-9999,    9
   230,   710,19211031,-9999,    9
   230,   710,19211101,-9999,    9
   230,   710,19211102,-9999,    9
   230,   710,19211103,-9999,    9
   230,   710,19211104,-9999,    9
   230,   710,19211105,-9999,    9
   230,   710,19211106,-9999,    9
   230,   710,19211107,-9999,    9
   230,   710,19211108,-9999,    9
   230,   710,19211109,-9999,    9
   230,   710,19211110,-9999,    9
   230,   710,19211111,-9999,    9
   230,   710,19211112,-9999,    9
   230,   710,19211113,-9999,    9
   230,   710,19211114,-9999,    9
   230,   710,19211115,-9999,    9
   230,   710,19211116,-9999,    9
   230,   710,19211117,-9999,    9
   230,   710,19211118,-9999,    9
   230,   710,19211119,-9999,    9
   230,   710,19211120,-9999,    9
   230,   710,19211121,-9999,    9
   230,   710,19211122,-9999,    9
   230,   710,19211123,-9999,    9
   230,   710,19211124,-9999,    9
   230,   710,19211125,-9999,    9
   230,   710,19211126,-9999,    9
   230,   710,19211127,-9999,    9
   230,   710,19211128,-9999,    9
   230,   710,19211129,-9999,    9
   230,   710,19211130,-9999,    9
   230,   710,19211201,-9999,    9
   230,   710,19211202,-9999,    9
   230,   710,19211203,-9999,    9
   230,   710,19211204,-9999,    9
   230,   710,19211205,-9999,    9
   230,   710,19211206,-9999,    9
   230,   710,19211207,-9999,    9
   230,   710,19211208,-9999,    9
   230,   710,19211209,-9999,    9
   230,   710,19211210,-9999,    9
   230,   710,19211211,-9999,    9
   230,   710,19211212,-9999,    9
   230,   710,19211213,-9999,    9
   230,   710,19211214,-9999,    9
   230,   710,19211215,-9999,    9
   230,   710,19211216,-9999,    9
   230,   710,19211217,-9999,    9
   230,   710,19211218,-9999,    9
   230,   710,19211219,-9999,    9
   230,   710,19211220,-9999,    9
   230,   710,19211221,-9999,    9
   230,   710,19211222,-9999,    9
   230,   710,19211223,-9999,    9
   230,   710,19211224,-9999,    9
   230,   710,19211225,-9999,    9
   230,   710,19211226,-9999,    9
   230,   710,19211227,-9999,    9
   230,   710,19211228,-9999,    9
   230,   710,19211229,-9999,    9
   230,   710,19211230,-9999,    9
   230,   710,19211231,-9999,    9
   230,   710,19220101,    0,    0
   230,   710,19220102,    0,    0
   230,   710,19220103,    0,    0
   230,   710,19220104,    0,    0
   230,   710,19220105,    0,    0
   230,   710,19220106,    0,    0
   230,   710,19220107,    0,    0
   230,   710,19220108,    0,    0
   230,   710,19220109,    0,    0
   230,   710,19220110,    0,    0
   230,   710,19220111,    0,    0
   230,   710,19220112,    0,    0
   230,   710,19220113,    0,    0
   230,   710,19220114,    0,    0
   230,   710,19220115,    0,    0
   230,   710,19220116,   59,    0
   230,   710,19220117,    0,    0
   230,   710,19220118,    0,    0
   230,   710,19220119,   40,    0
   230,   710,19220120,    0,    0
   230,   710,19220121,    0,    0
   230,   710,19220122,    0,    0
   230,   710,19220123,   76,    0
   230,   710,19220124,   40,    0
   230,   710,19220125,   33,    0
   230,   710,19220126,   22,    0
   230,   710,19220127,   45,    0
   230,   710,19220128,    0,    0
   230,   710,19220129,    9,    0
   230,   710,19220130,   73,    0
   230,   710,19220131,   18,    0
   230,   710,19220201,    2,    0
   230,   710,19220202,    0,    0
   230,   710,19220203,   11,    0
   230,   710,19220204,    0,    0
   230,   710,19220205,  133,    0
   230,   710,19220206,    0,    0
   230,   710,19220207,    0,    0
   230,   710,19220208,    0,    0
   230,   710,19220209,   28,    0
   230,   710,19220210,    0,    0
   230,   710,19220211,    0,    0
   230,   710,19220212,    0,    0
   230,   710,19220213,    0,    0
   230,   710,19220214,    0,    0
   230,   710,19220215,    0,    0
   230,   710,19220216,    0,    0
   230,   710,19220217,    0,    0
   230,   710,19220218,    0,    0
   230,   710,19220219,    0,    0
   230,   710,19220220,    0,    0
   230,   710,19220221,    0,    0
   230,   710,19220222,    0,    0
   230,   710,19220223,    0,    0
   230,   710,19220224,    0,    0
   230,   710,19220225,    0,    0
   230,   710,19220226,    0,    0
   230,   710,19220227,    0,    0
   230,   710,19220228,    0,    0
   230,   710,19220301,    0,    0
   230,   710,19220302,    0,    0
   230,   710,19220303,    0,    0
   230,   710,19220304,    0,    0
   230,   710,19220305,    0,    0
   230,   710,19220306,    0,    0
   230,   710,19220307,    0,    0
   230,   710,19220308,    0,    0
   230,   710,19220309,   81,    0
   230,   710,19220310,    0,    0
   230,   710,19220311,   31,    0
   230,   710,19220312,  137,    0
   230,   710,19220313,   41,    0
   230,   710,19220314,    6,    0
   230,   710,19220315,   12,    0
   230,   710,19220316,    3,    0
   230,   710,19220317,    0,    0
   230,   710,19220318,   67,    0
   230,   710,19220319,   43,    0
   230,   710,19220320,    9,    0
   230,   710,19220321,   69,    0
   230,   710,19220322,    0,    0
   230,   710,19220323,    0,    0
   230,   710,19220324,    0,    0
   230,   710,19220325,    0,    0
   230,   710,19220326,   15,    0
   230,   710,19220327,    0,    0
   230,   710,19220328,    0,    0
   230,   710,19220329,    0,    0
   230,   710,19220330,    0,    0
   230,   710,19220331,    0,    0
   230,   710,19220401,    0,    0
   230,   710,19220402,    0,    0
   230,   710,19220403,    0,    0
   230,   710,19220404,   69,    0
   230,   710,19220405,    0,    0
   230,   710,19220406,    0,    0
   230,   710,19220407,    0,    0
   230,   710,19220408,    0,    0
   230,   710,19220409,    0,    0
   230,   710,19220410,    0,    0
   230,   710,19220411,    2,    0
   230,   710,19220412,    0,    0
   230,   710,19220413,    0,    0
   230,   710,19220414,   32,    0
   230,   710,19220415,   38,    0
   230,   710,19220416,    0,    0
   230,   710,19220417,    0,    0
   230,   710,19220418,    0,    0
   230,   710,19220419,    0,    0
   230,   710,19220420,    0,    0
   230,   710,19220421,    0,    0
   230,   710,19220422,    0,    0
   230,   710,19220423,    0,    0
   230,   710,19220424,    0,    0
   230,   710,19220425,    0,    0
   230,   710,19220426,    0,    0
   230,   710,19220427,    0,    0
   230,   710,19220428,    0,    0
   230,   710,19220429,   17,    0
   230,   710,19220430,    0,    0
   230,   710,19220501,    0,    0
   230,   710,19220502,    0,    0
   230,   710,19220503,    0,    0
   230,   710,19220504,    0,    0
   230,   710,19220505,    0,    0
   230,   710,19220506,   38,    0
   230,   710,19220507,    0,    0
   230,   710,19220508,    0,    0
   230,   710,19220509,    0,    0
   230,   710,19220510,    0,    0
   230,   710,19220511,    0,    0
