STAID,SOUID,DATE,RR,Q_RR
   231,   713,19430707,    0,    0
   231,   713,19430708,    0,    0
   231,   713,19430709,    0,    0
   231,   713,19430710,    0,    0
   231,   713,19430711,    0,    0
   231,   713,19430712,    0,    0
   231,   713,19430713,    0,    0
   231,   713,19430714,    0,    0
   231,   713,19430715,    0,    0
   231,   713,19430716,   16,    0
   231,   713,19430717,    0,    0
   231,   713,19430718,    0,    0
   231,   713,19430719,    0,    0
   231,   713,19430720,    0,    0
   231,   713,19430721,    0,    0
   231,   713,19430722,    0,    0
   231,   713,19430723,    0,    0
   231,   713,19430724,    0,    0
   231,   713,19430725,    0,    0
   231,   713,19430726,    0,    0
   231,   713,19430727,    0,    0
   231,   713,19430728,    0,    0
   231,   713,19430729,    0,    0
   231,   713,19430730,    0,    0
   231,   713,19430731,    0,    0
   231,   713,19430801,    0,    0
   231,   713,19430802,    0,    0
   231,   713,19430803,    0,    0
   231,   713,19430804,    0,    0
   231,   713,19430805,    0,    0
   231,   713,19430806,    0,    0
   231,   713,19430807,    0,    0
   231,   713,19430808,    0,    0
   231,   713,19430809,    0,    0
   231,   713,19430810,    0,    0
   231,   713,19430811,    0,    0
   231,   713,19430812,    0,    0
   231,   713,19430813,    0,    0
   231,   713,19430814,    0,    0
   231,   713,19430815,    0,    0
   231,   713,19430816,    0,    0
   231,   713,19430817,    0,    0
   231,   713,19430818,    0,    0
   231,   713,19430819,    0,    0
   231,   713,19430820,    0,    0
   231,   713,19430821,    0,    0
   231,   713,19430822,    0,    0
   231,   713,19430823,    0,    0
   231,   713,19430824,    0,    0
   231,   713,19430825,    0,    0
   231,   713,19430826,    0,    0
   231,   713,19430827,    0,    0
   231,   713,19430828,    0,    0
   231,   713,19430829,    0,    0
   231,   713,19430830,    0,    0
   231,   713,19430831,    0,    0
   231,   713,19430901,    0,    0
   231,   713,19430902,    0,    0
   231,   713,19430903,    0,    0
   231,   713,19430904,    0,    0
   231,   713,19430905,    0,    0
   231,   713,19430906,    0,    0
   231,   713,19430907,    0,    0
   231,   713,19430908,    0,    0
   231,   713,19430909,    0,    0
   231,   713,19430910,    0,    0
   231,   713,19430911,    0,    0
   231,   713,19430912,    0,    0
   231,   713,19430913,    0,    0
   231,   713,19430914,    3,    0
   231,   713,19430915,    0,    0
   231,   713,19430916,    0,    0
   231,   713,19430917,    0,    0
   231,   713,19430918,    0,    0
   231,   713,19430919,  150,    0
   231,   713,19430920,    0,    0
   231,   713,19430921,    0,    0
   231,   713,19430922,   40,    0
   231,   713,19430923,    0,    0
   231,   713,19430924,    0,    0
   231,   713,19430925,    0,    0
   231,   713,19430926,    0,    0
   231,   713,19430927,    0,    0
   231,   713,19430928,    0,    0
   231,   713,19430929,    0,    0
   231,   713,19430930,    0,    0
   231,   713,19431001,    0,    0
   231,   713,19431002,    0,    0
   231,   713,19431003,  150,    0
   231,   713,19431004,    0,    0
   231,   713,19431005,   33,    0
   231,   713,19431006,    0,    0
   231,   713,19431007,    0,    0
   231,   713,19431008,    0,    0
