STAID,SOUID,DATE,FG,Q_FG
   231, 15613,19440509,   44,    0
   231, 15613,19440510,   25,    0
   231, 15613,19440511,   22,    0
   231, 15613,19440512,   33,    0
   231, 15613,19440513,   33,    0
   231, 15613,19440514,   22,    0
   231, 15613,19440515,   28,    0
   231, 15613,19440516,   42,    0
   231, 15613,19440517,   50,    0
   231, 15613,19440518,   61,    0
   231, 15613,19440519,   11,    0
   231, 15613,19440520,   36,    0
   231, 15613,19440521,   36,    0
   231, 15613,19440522,   50,    0
   231, 15613,19440523,   39,    0
   231, 15613,19440524,   28,    0
   231, 15613,19440525,   22,    0
   231, 15613,19440526,   36,    0
   231, 15613,19440527,   17,    0
   231, 15613,19440528,   19,    0
   231, 15613,19440529,   28,    0
   231, 15613,19440530,   58,    0
   231, 15613,19440531,   33,    0
   231, 15613,19440601,   69,    0
   231, 15613,19440602,   17,    0
   231, 15613,19440603,   19,    0
   231, 15613,19440604,   14,    0
   231, 15613,19440605,   31,    0
   231, 15613,19440606,   25,    0
   231, 15613,19440607,   44,    0
   231, 15613,19440608,   39,    0
   231, 15613,19440609,   19,    0
   231, 15613,19440610,   67,    0
   231, 15613,19440611,   58,    0
   231, 15613,19440612,   17,    0
   231, 15613,19440613,   19,    0
   231, 15613,19440614,   17,    0
   231, 15613,19440615,   17,    0
   231, 15613,19440616,   33,    0
   231, 15613,19440617,   39,    0
   231, 15613,19440618,   22,    0
   231, 15613,19440619,   31,    0
   231, 15613,19440620,   61,    0
   231, 15613,19440621,   31,    0
   231, 15613,19440622,   11,    0
   231, 15613,19440623,   25,    0
   231, 15613,19440624,   67,    0
   231, 15613,19440625,   67,    0
   231, 15613,19440626,   67,    0
   231, 15613,19440627,   39,    0
   231, 15613,19440628,   83,    0
   231, 15613,19440629,   17,    0
   231, 15613,19440630,   39,    0
   231, 15613,19440701,   17,    0
   231, 15613,19440702,    0,    0
   231, 15613,19440703,   83,    0
   231, 15613,19440704,   69,    0
   231, 15613,19440705,   28,    0
   231, 15613,19440706,   58,    0
   231, 15613,19440707,   58,    0
