STAID,SOUID,DATE,HU,Q_HU
   229,   995,19560826,-9999,    9
   229,   995,19560827,-9999,    9
   229,   995,19560828,-9999,    9
   229,   995,19560829,-9999,    9
   229,   995,19560830,-9999,    9
   229,   995,19560831,-9999,    9
   229,   995,19560901,-9999,    9
   229,   995,19560902,-9999,    9
   229,   995,19560903,-9999,    9
   229,   995,19560904,-9999,    9
   229,   995,19560905,-9999,    9
   229,   995,19560906,-9999,    9
   229,   995,19560907,-9999,    9
   229,   995,19560908,-9999,    9
   229,   995,19560909,-9999,    9
   229,   995,19560910,-9999,    9
   229,   995,19560911,-9999,    9
   229,   995,19560912,-9999,    9
   229,   995,19560913,-9999,    9
   229,   995,19560914,-9999,    9
   229,   995,19560915,-9999,    9
   229,   995,19560916,-9999,    9
   229,   995,19560917,-9999,    9
   229,   995,19560918,-9999,    9
   229,   995,19560919,-9999,    9
   229,   995,19560920,-9999,    9
   229,   995,19560921,-9999,    9
   229,   995,19560922,-9999,    9
   229,   995,19560923,-9999,    9
   229,   995,19560924,-9999,    9
   229,   995,19560925,-9999,    9
   229,   995,19560926,-9999,    9
   229,   995,19560927,-9999,    9
   229,   995,19560928,-9999,    9
   229,   995,19560929,-9999,    9
   229,   995,19560930,-9999,    9
   229,   995,19561001,-9999,    9
   229,   995,19561002,-9999,    9
   229,   995,19561003,-9999,    9
   229,   995,19561004,-9999,    9
   229,   995,19561005,-9999,    9
   229,   995,19561006,-9999,    9
   229,   995,19561007,-9999,    9
   229,   995,19561008,-9999,    9
   229,   995,19561009,-9999,    9
   229,   995,19561010,-9999,    9
   229,   995,19561011,-9999,    9
   229,   995,19561012,-9999,    9
   229,   995,19561013,-9999,    9
   229,   995,19561014,-9999,    9
   229,   995,19561015,-9999,    9
   229,   995,19561016,-9999,    9
   229,   995,19561017,-9999,    9
   229,   995,19561018,-9999,    9
   229,   995,19561019,-9999,    9
   229,   995,19561020,-9999,    9
   229,   995,19561021,-9999,    9
   229,   995,19561022,-9999,    9
   229,   995,19561023,-9999,    9
   229,   995,19561024,-9999,    9
   229,   995,19561025,-9999,    9
   229,   995,19561026,-9999,    9
   229,   995,19561027,-9999,    9
   229,   995,19561028,-9999,    9
   229,   995,19561029,-9999,    9
   229,   995,19561030,-9999,    9
   229,   995,19561031,-9999,    9
   229,   995,19561101,-9999,    9
   229,   995,19561102,-9999,    9
   229,   995,19561103,-9999,    9
   229,   995,19561104,-9999,    9
   229,   995,19561105,-9999,    9
   229,   995,19561106,-9999,    9
   229,   995,19561107,-9999,    9
   229,   995,19561108,-9999,    9
   229,   995,19561109,-9999,    9
   229,   995,19561110,-9999,    9
   229,   995,19561111,-9999,    9
   229,   995,19561112,-9999,    9
   229,   995,19561113,-9999,    9
   229,   995,19561114,-9999,    9
   229,   995,19561115,-9999,    9
   229,   995,19561116,-9999,    9
   229,   995,19561117,-9999,    9
   229,   995,19561118,-9999,    9
   229,   995,19561119,-9999,    9
   229,   995,19561120,-9999,    9
   229,   995,19561121,-9999,    9
   229,   995,19561122,-9999,    9
   229,   995,19561123,-9999,    9
   229,   995,19561124,-9999,    9
   229,   995,19561125,-9999,    9
   229,   995,19561126,-9999,    9
   229,   995,19561127,-9999,    9
   229,   995,19561128,-9999,    9
   229,   995,19561129,-9999,    9
   229,   995,19561130,-9999,    9
   229,   995,19561201,-9999,    9
   229,   995,19561202,-9999,    9
   229,   995,19561203,-9999,    9
   229,   995,19561204,-9999,    9
   229,   995,19561205,-9999,    9
   229,   995,19561206,-9999,    9
   229,   995,19561207,-9999,    9
   229,   995,19561208,-9999,    9
   229,   995,19561209,-9999,    9
   229,   995,19561210,-9999,    9
   229,   995,19561211,-9999,    9
   229,   995,19561212,-9999,    9
   229,   995,19561213,-9999,    9
   229,   995,19561214,-9999,    9
   229,   995,19561215,-9999,    9
   229,   995,19561216,-9999,    9
   229,   995,19561217,-9999,    9
   229,   995,19561218,-9999,    9
   229,   995,19561219,-9999,    9
   229,   995,19561220,-9999,    9
   229,   995,19561221,-9999,    9
   229,   995,19561222,-9999,    9
   229,   995,19561223,-9999,    9
   229,   995,19561224,-9999,    9
   229,   995,19561225,-9999,    9
   229,   995,19561226,-9999,    9
   229,   995,19561227,-9999,    9
   229,   995,19561228,-9999,    9
   229,   995,19561229,-9999,    9
   229,   995,19561230,-9999,    9
   229,   995,19561231,-9999,    9
   229,   995,19570101,-9999,    9
   229,   995,19570102,-9999,    9
   229,   995,19570103,-9999,    9
   229,   995,19570104,-9999,    9
   229,   995,19570105,-9999,    9
   229,   995,19570106,-9999,    9
   229,   995,19570107,-9999,    9
   229,   995,19570108,-9999,    9
   229,   995,19570109,-9999,    9
   229,   995,19570110,-9999,    9
   229,   995,19570111,-9999,    9
   229,   995,19570112,-9999,    9
   229,   995,19570113,-9999,    9
   229,   995,19570114,-9999,    9
   229,   995,19570115,-9999,    9
   229,   995,19570116,-9999,    9
   229,   995,19570117,-9999,    9
   229,   995,19570118,-9999,    9
   229,   995,19570119,-9999,    9
   229,   995,19570120,-9999,    9
   229,   995,19570121,-9999,    9
   229,   995,19570122,-9999,    9
   229,   995,19570123,-9999,    9
   229,   995,19570124,-9999,    9
   229,   995,19570125,-9999,    9
   229,   995,19570126,-9999,    9
   229,   995,19570127,-9999,    9
   229,   995,19570128,-9999,    9
   229,   995,19570129,-9999,    9
   229,   995,19570130,-9999,    9
   229,   995,19570131,-9999,    9
   229,   995,19570201,-9999,    9
