EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 15-02-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 FG   : Wind speed in 0.1 m/s
30-34 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GENOA, ITALY (STAID: 171)
Blended and updated with sources:123410 916121 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   FG, Q_FG
   171,123410,19530205,   58,    0
   171,123410,19530206,   32,    0
   171,123410,19530207,   42,    0
   171,123410,19530208,   56,    0
   171,123410,19530209,   44,    0
   171,123410,19530210,   55,    0
   171,123410,19530211,   39,    0
   171,123410,19530212,   58,    0
   171,123410,19530213,   48,    0
   171,123410,19530214,   73,    0
   171,123410,19530215,   89,    0
   171,123410,19530216,   62,    0
   171,123410,19530217,   54,    0
   171,123410,19530218,   22,    0
   171,123410,19530219,   30,    0
   171,123410,19530220,   22,    0
   171,123410,19530221,   29,    0
   171,123410,19530222,    8,    0
   171,123410,19530223,   19,    0
   171,123410,19530224,   26,    0
   171,123410,19530225,   56,    0
   171,123410,19530226,  102,    0
   171,123410,19530227,   78,    0
   171,123410,19530228,   35,    0
   171,123410,19530301,   17,    0
   171,123410,19530302,   35,    0
   171,123410,19530303,   21,    0
   171,123410,19530304,   22,    0
   171,123410,19530305,   11,    0
   171,123410,19530306,   19,    0
   171,123410,19530307,   26,    0
   171,123410,19530308,   52,    0
   171,123410,19530309,   69,    0
   171,123410,19530310,   55,    0
   171,123410,19530311,   37,    0
   171,123410,19530312,   54,    0
   171,123410,19530313,   26,    0
   171,123410,19530314,   24,    0
   171,123410,19530315,   81,    0
   171,123410,19530316,   91,    0
   171,123410,19530317,   69,    0
   171,123410,19530318,   35,    0
   171,123410,19530319,   13,    0
   171,123410,19530320,   17,    0
   171,123410,19530321,   13,    0
   171,123410,19530322,   30,    0
   171,123410,19530323,   25,    0
   171,123410,19530324,    8,    0
   171,123410,19530325,   15,    0
   171,123410,19530326,   11,    0
   171,123410,19530327,   26,    0
   171,123410,19530328,   13,    0
   171,123410,19530329,   12,    0
   171,123410,19530330,   38,    0
   171,123410,19530331,   49,    0
   171,123410,19530401,   20,    0
   171,123410,19530402,    7,    0
   171,123410,19530403,   24,    0
   171,123410,19530404,   18,    0
   171,123410,19530405,   47,    0
   171,123410,19530406,   39,    0
   171,123410,19530407,   14,    0
   171,123410,19530408,   12,    0
   171,123410,19530409,   45,    0
   171,123410,19530410,   18,    0
   171,123410,19530411,   30,    0
   171,123410,19530412,   18,    0
   171,123410,19530413,   22,    0
   171,123410,19530414,   35,    0
   171,123410,19530415,  118,    0
   171,123410,19530416,   56,    0
   171,123410,19530417,   20,    0
   171,123410,19530418,    8,    0
   171,123410,19530419,   17,    0
   171,123410,19530420,   26,    0
   171,123410,19530421,   21,    0
   171,123410,19530422,   21,    0
   171,123410,19530423,   16,    0
   171,123410,19530424,   18,    0
   171,123410,19530425,   37,    0
   171,123410,19530426,   34,    0
   171,123410,19530427,   21,    0
   171,123410,19530428,   50,    0
   171,123410,19530429,   27,    0
   171,123410,19530430,   17,    0
   171,123410,19530501,   13,    0
   171,123410,19530502,   82,    0
   171,123410,19530503,   55,    0
   171,123410,19530504,   64,    0
   171,123410,19530505,   23,    0
   171,123410,19530506,   16,    0
   171,123410,19530507,   17,    0
   171,123410,19530508,   46,    0
   171,123410,19530509,   34,    0
   171,123410,19530510,   32,    0
   171,123410,19530511,   24,    0
   171,123410,19530512,   41,    0
   171,123410,19530513,   39,    0
   171,123410,19530514,   26,    0
   171,123410,19530515,   11,    0
   171,123410,19530516,   19,    0
   171,123410,19530517,   12,    0
   171,123410,19530518,   11,    0
   171,123410,19530519,    8,    0
   171,123410,19530520,   13,    0
   171,123410,19530521,   13,    0
   171,123410,19530522,   14,    0
   171,123410,19530523,   18,    0
   171,123410,19530524,   51,    0
   171,123410,19530525,   39,    0
   171,123410,19530526,   29,    0
   171,123410,19530527,   16,    0
   171,123410,19530528,   43,    0
   171,123410,19530529,   46,    0
   171,123410,19530530,   30,    0
   171,123410,19530531,   53,    0
   171,123410,19530601,   44,    0
   171,123410,19530602,   43,    0
   171,123410,19530603,   34,    0
   171,123410,19530604,   23,    0
   171,123410,19530605,   61,    0
   171,123410,19530606,   59,    0
   171,123410,19530607,   51,    0
   171,123410,19530608,   60,    0
   171,123410,19530609,   23,    0
   171,123410,19530610,   17,    0
   171,123410,19530611,   15,    0
   171,123410,19530612,   10,    0
   171,123410,19530613,   43,    0
   171,123410,19530614,   46,    0
   171,123410,19530615,   20,    0
   171,123410,19530616,   46,    0
   171,123410,19530617,   47,    0
   171,123410,19530618,   56,    0
   171,123410,19530619,   25,    0
   171,123410,19530620,   13,    0
   171,123410,19530621,   28,    0
   171,123410,19530622,   23,    0
   171,123410,19530623,   19,    0
   171,123410,19530624,   46,    0
   171,123410,19530625,   35,    0
   171,123410,19530626,   26,    0
   171,123410,19530627,   15,    0
   171,123410,19530628,   16,    0
   171,123410,19530629,   13,    0
   171,123410,19530630,   44,    0
   171,123410,19530701,   29,    0
   171,123410,19530702,   23,    0
   171,123410,19530703,   20,    0
   171,123410,19530704,   24,    0
   171,123410,19530705,   21,    0
   171,123410,19530706,   22,    0
   171,123410,19530707,   20,    0
   171,123410,19530708,   15,    0
   171,123410,19530709,   36,    0
   171,123410,19530710,   52,    0
   171,123410,19530711,   44,    0
   171,123410,19530712,   24,    0
   171,123410,19530713,   49,    0
   171,123410,19530714,   36,    0
   171,123410,19530715,   34,    0
   171,123410,19530716,   19,    0
   171,123410,19530717,   16,    0
   171,123410,19530718,   24,    0
   171,123410,19530719,   35,    0
   171,123410,19530720,   38,    0
   171,123410,19530721,   38,    0
   171,123410,19530722,   21,    0
   171,123410,19530723,   20,    0
   171,123410,19530724,   17,    0
   171,123410,19530725,   29,    0
   171,123410,19530726,   15,    0
   171,123410,19530727,   20,    0
   171,123410,19530728,   44,    0
   171,123410,19530729,   39,    0
   171,123410,19530730,   39,    0
   171,123410,19530731,   32,    0
   171,123410,19530801,   20,    0
   171,123410,19530802,   26,    0
   171,123410,19530803,   47,    0
   171,123410,19530804,   50,    0
   171,123410,19530805,   49,    0
   171,123410,19530806,   21,    0
   171,123410,19530807,   19,    0
   171,123410,19530808,   19,    0
   171,123410,19530809,   41,    0
   171,123410,19530810,   76,    0
   171,123410,19530811,   34,    0
   171,123410,19530812,   20,    0
   171,123410,19530813,   23,    0
   171,123410,19530814,   18,    0
   171,123410,19530815,   33,    0
   171,123410,19530816,   23,    0
   171,123410,19530817,   15,    0
   171,123410,19530818,   22,    0
   171,123410,19530819,   21,    0
   171,123410,19530820,   23,    0
   171,123410,19530821,   43,    0
   171,123410,19530822,   55,    0
   171,123410,19530823,   41,    0
   171,123410,19530824,   24,    0
   171,123410,19530825,   34,    0
   171,123410,19530826,   43,    0
   171,123410,19530827,   31,    0
   171,123410,19530828,   30,    0
   171,123410,19530829,   20,    0
   171,123410,19530830,   18,    0
   171,123410,19530831,   14,    0
   171,123410,19530901,   15,    0
   171,123410,19530902,   14,    0
   171,123410,19530903,   13,    0
   171,123410,19530904,   11,    0
   171,123410,19530905,   14,    0
   171,123410,19530906,   31,    0
   171,123410,19530907,   64,    0
   171,123410,19530908,   52,    0
